Time Bucket (America/Edmonton),Jasper Ave -Circuit_1 (kWatts),Jasper Ave -Circuit_2 (kWatts),Jasper Ave -Circuit_3 (kWatts),Jasper Ave -Circuit_4 (kWatts),Jasper Ave -Circuit_5 (kWatts),Jasper Ave -Circuit_10 (kWatts),Jasper Ave -Circuit_11 (kWatts)
01/28/2023 01:59:00,0.0070,0.0000,0.0000,0.0000,0.1261,0.0000,0.0000
01/28/2023 02:00:00,0.0070,0.0000,0.0001,0.0000,0.1269,0.0000,0.0000
01/28/2023 02:01:00,0.0068,0.0000,0.0000,0.0000,0.1264,0.0000,0.0000
01/28/2023 02:02:00,0.0069,0.0000,0.0001,0.0000,0.1267,0.0000,0.0000
01/28/2023 02:03:00,0.0068,0.0000,0.0000,0.0000,0.1266,0.0000,0.0000
01/28/2023 02:04:00,0.0070,0.0000,0.0000,0.0000,0.1260,0.0000,0.0000
01/28/2023 02:05:00,0.0068,0.0000,0.0000,0.0000,0.1260,0.0000,0.0000
01/28/2023 02:06:00,0.0070,0.0000,0.0000,0.0000,0.1258,0.0000,0.0000
01/28/2023 02:07:00,0.0069,0.0000,0.0000,0.0000,0.1258,0.0000,0.0000
01/28/2023 02:08:00,0.0070,0.0000,0.0000,0.0000,0.1259,0.0000,0.0000
01/28/2023 02:09:00,0.0069,0.0000,0.0000,0.0000,0.1255,0.0000,0.0000
01/28/2023 02:10:00,0.0067,0.0000,0.0000,0.0000,0.1269,0.0000,0.0000
01/28/2023 02:11:00,0.0066,0.0000,0.0000,0.0002,0.1255,0.0000,0.0000
01/28/2023 02:12:00,0.0069,0.0000,0.0000,0.0000,0.1251,0.0000,0.0000
01/28/2023 02:13:00,0.0069,0.0000,0.0000,0.0000,0.1254,0.0000,0.0000
01/28/2023 02:14:00,0.0071,0.0000,0.0000,0.0000,0.0572,0.0000,0.0000
01/28/2023 02:15:00,0.0069,0.0000,0.0000,0.0000,0.0328,0.0000,0.0000
01/28/2023 02:16:00,0.0072,0.0000,0.0000,0.0000,0.0325,0.0000,0.0000
01/28/2023 02:17:00,0.0070,0.0000,0.0000,0.0000,0.0325,0.0000,0.0000
01/28/2023 02:18:00,0.0071,0.0000,0.0000,0.0000,0.0325,0.0000,0.0000
01/28/2023 02:19:00,0.0069,0.0000,0.0000,0.0000,0.0325,0.0000,0.0000
01/28/2023 02:20:00,0.0069,0.0000,0.0000,0.0001,0.0323,0.0000,0.0000
01/28/2023 02:21:00,0.0071,0.0000,0.0000,0.0000,0.0323,0.0000,0.0000
01/28/2023 02:22:00,0.0069,0.0000,0.0000,0.0000,0.0315,0.0000,0.0000
01/28/2023 02:23:00,0.0071,0.0000,0.0000,0.0000,0.0318,0.0000,0.0000
01/28/2023 02:24:00,0.0070,0.0000,0.0001,0.0000,0.0321,0.0000,0.0000
01/28/2023 02:25:00,0.0071,0.0000,0.0001,0.0000,0.0317,0.0000,0.0000
01/28/2023 02:26:00,0.0072,0.0000,0.0001,0.0000,0.0312,0.0000,0.0000
01/28/2023 02:27:00,0.0070,0.0000,0.0000,0.0000,0.0316,0.0000,0.0000
01/28/2023 02:28:00,0.0071,0.0000,0.0000,0.0000,0.0325,0.0000,0.0000
01/28/2023 02:29:00,0.0071,0.0000,0.0000,0.0000,0.0320,0.0000,0.0000
01/28/2023 02:30:00,0.0070,0.0000,0.0000,0.0000,0.0318,0.0000,0.0000
01/28/2023 02:31:00,0.0072,0.0000,0.0000,0.0000,0.0309,0.0000,0.0000
01/28/2023 02:32:00,0.0071,0.0000,0.0000,0.0000,0.0312,0.0000,0.0000
01/28/2023 02:33:00,0.0070,0.0000,0.0001,0.0000,0.0310,0.0000,0.0000
01/28/2023 02:34:00,0.0071,0.0000,0.0001,0.0000,0.1034,0.0000,0.0000
01/28/2023 02:35:00,0.0068,0.0000,0.0000,0.0000,0.1365,0.0000,0.0000
01/28/2023 02:36:00,0.0069,0.0000,0.0000,0.0000,0.1325,0.0000,0.0000
01/28/2023 02:37:00,0.0070,0.0000,0.0000,0.0000,0.1323,0.0000,0.0000
01/28/2023 02:38:00,0.0070,0.0000,0.0000,0.0000,0.1321,0.0000,0.0000
01/28/2023 02:39:00,0.0070,0.0000,0.0000,0.0000,0.1301,0.0000,0.0000
01/28/2023 02:40:00,0.0069,0.0000,0.0000,0.0001,0.1288,0.0000,0.0000
01/28/2023 02:41:00,0.0069,0.0000,0.0000,0.0001,0.1283,0.0000,0.0000
01/28/2023 02:42:00,0.0070,0.0000,0.0000,0.0000,0.1276,0.0000,0.0000
01/28/2023 02:43:00,0.0069,0.0000,0.0000,0.0000,0.1272,0.0000,0.0000
01/28/2023 02:44:00,0.0069,0.0000,0.0001,0.0000,0.1282,0.0000,0.0000
01/28/2023 02:45:00,0.0069,0.0000,0.0000,0.0000,0.1270,0.0000,0.0000
01/28/2023 02:46:00,0.0071,0.0000,0.0000,0.0000,0.1262,0.0000,0.0000
01/28/2023 02:47:00,0.0070,0.0000,0.0000,0.0000,0.1260,0.0000,0.0000
01/28/2023 02:48:00,0.0068,0.0000,0.0000,0.0000,0.1261,0.0000,0.0000
01/28/2023 02:49:00,0.0066,0.0000,0.0000,0.0001,0.1258,0.0000,0.0000
01/28/2023 02:50:00,0.0069,0.0000,0.0000,0.0000,0.1259,0.0000,0.0000
01/28/2023 02:51:00,0.0069,0.0000,0.0000,0.0000,0.1264,0.0000,0.0000
01/28/2023 02:52:00,0.0070,0.0000,0.0000,0.0000,0.1256,0.0000,0.0000
01/28/2023 02:53:00,0.0069,0.0000,0.0000,0.0000,0.1258,0.0000,0.0000
01/28/2023 02:54:00,0.0070,0.0000,0.0000,0.0000,0.1252,0.0000,0.0000
01/28/2023 02:55:00,0.0070,0.0000,0.0001,0.0000,0.1258,0.0000,0.0000
01/28/2023 02:56:00,0.0070,0.0000,0.0000,0.0002,0.1254,0.0000,0.0000
01/28/2023 02:57:00,0.0069,0.0000,0.0001,0.0000,0.1252,0.0000,0.0000
01/28/2023 02:58:00,0.0069,0.0000,0.0000,0.0000,0.1249,0.0000,0.0000
01/28/2023 02:59:00,0.0067,0.0000,0.0001,0.0000,0.1251,0.0000,0.0000
01/28/2023 03:00:00,0.0067,0.0000,0.0000,0.0000,0.1251,0.0000,0.0000
01/28/2023 03:01:00,0.0068,0.0000,0.0000,0.0000,0.1249,0.0000,0.0000
01/28/2023 03:02:00,0.0069,0.0000,0.0000,0.0000,0.1251,0.0000,0.0000
01/28/2023 03:03:00,0.0070,0.0000,0.0001,0.0000,0.1248,0.0000,0.0000
01/28/2023 03:04:00,0.0066,0.0000,0.0000,0.0000,0.1244,0.0000,0.0000
01/28/2023 03:05:00,0.0069,0.0000,0.0000,0.0000,0.1244,0.0000,0.0000
01/28/2023 03:06:00,0.0071,0.0000,0.0000,0.0000,0.1248,0.0000,0.0000
01/28/2023 03:07:00,0.0068,0.0000,0.0000,0.0000,0.1242,0.0000,0.0000
01/28/2023 03:08:00,0.0067,0.0000,0.0000,0.0000,0.1245,0.0000,0.0000
01/28/2023 03:09:00,0.0070,0.0000,0.0000,0.0000,0.1240,0.0000,0.0000
01/28/2023 03:10:00,0.0067,0.0000,0.0000,0.0000,0.1238,0.0000,0.0000
01/28/2023 03:11:00,0.0069,0.0000,0.0000,0.0000,0.1249,0.0000,0.0000
01/28/2023 03:12:00,0.0069,0.0000,0.0000,0.0000,0.1249,0.0000,0.0000
01/28/2023 03:13:00,0.0069,0.0000,0.0001,0.0000,0.0620,0.0000,0.0000
01/28/2023 03:14:00,0.0068,0.0000,0.0000,0.0000,0.0312,0.0000,0.0000
01/28/2023 03:15:00,0.0071,0.0000,0.0000,0.0000,0.0317,0.0000,0.0000
01/28/2023 03:16:00,0.0072,0.0000,0.0001,0.0000,0.0321,0.0000,0.0000
01/28/2023 03:17:00,0.0071,0.0000,0.0000,0.0000,0.0329,0.0000,0.0000
01/28/2023 03:18:00,0.0070,0.0000,0.0000,0.0000,0.0322,0.0000,0.0000
01/28/2023 03:19:00,0.0072,0.0000,0.0000,0.0000,0.0321,0.0000,0.0000
01/28/2023 03:20:00,0.0071,0.0000,0.0000,0.0000,0.0320,0.0000,0.0000
01/28/2023 03:21:00,0.0070,0.0000,0.0000,0.0000,0.0317,0.0000,0.0000
01/28/2023 03:22:00,0.0069,0.0000,0.0000,0.0000,0.0313,0.0000,0.0000
01/28/2023 03:23:00,0.0071,0.0000,0.0000,0.0000,0.0322,0.0000,0.0000
01/28/2023 03:24:00,0.0071,0.0000,0.0000,0.0000,0.0313,0.0000,0.0000
01/28/2023 03:25:00,0.0070,0.0000,0.0000,0.0000,0.0317,0.0000,0.0000
01/28/2023 03:26:00,0.0070,0.0000,0.0000,0.0000,0.0313,0.0000,0.0000
01/28/2023 03:27:00,0.0072,0.0000,0.0000,0.0000,0.0359,0.0000,0.0000
01/28/2023 03:28:00,0.0070,0.0000,0.0000,0.0000,0.0319,0.0000,0.0000
01/28/2023 03:29:00,0.0069,0.0000,0.0000,0.0000,0.0315,0.0000,0.0000
01/28/2023 03:30:00,0.0072,0.0000,0.0000,0.0000,0.0317,0.0000,0.0000
01/28/2023 03:31:00,0.0074,0.0000,0.0001,0.1221,0.0314,0.0000,0.0000
01/28/2023 03:32:00,0.0074,0.0000,0.0000,0.1330,0.0313,0.0000,0.0000
01/28/2023 03:33:00,0.0073,0.0000,0.0000,0.1319,0.0945,0.0000,0.0000
01/28/2023 03:34:00,0.0071,0.0000,0.0000,0.1297,0.1390,0.0000,0.0000
01/28/2023 03:35:00,0.0073,0.0000,0.0001,0.1300,0.1333,0.0000,0.0000
01/28/2023 03:36:00,0.0073,0.0000,0.0001,0.1297,0.1333,0.0000,0.0000
01/28/2023 03:37:00,0.0073,0.0000,0.0000,0.1297,0.1318,0.0000,0.0000
01/28/2023 03:38:00,0.0072,0.0000,0.0001,0.1288,0.1308,0.0000,0.0000
01/28/2023 03:39:00,0.0073,0.0000,0.0000,0.1283,0.1298,0.0000,0.0000
01/28/2023 03:40:00,0.0071,0.0000,0.0000,0.1282,0.1285,0.0000,0.0000
01/28/2023 03:41:00,0.0073,0.0000,0.0000,0.1276,0.1281,0.0000,0.0000
01/28/2023 03:42:00,0.0072,0.0000,0.0000,0.1274,0.1272,0.0000,0.0000
01/28/2023 03:43:00,0.0073,0.0000,0.0000,0.1268,0.1270,0.0000,0.0000
01/28/2023 03:44:00,0.0072,0.0000,0.0001,0.1266,0.1270,0.0000,0.0000
01/28/2023 03:45:00,0.0073,0.0000,0.0000,0.1263,0.1268,0.0000,0.0000
01/28/2023 03:46:00,0.0072,0.0000,0.0000,0.1261,0.1260,0.0000,0.0000
01/28/2023 03:47:00,0.0072,0.0000,0.0000,0.1259,0.1260,0.0000,0.0000
01/28/2023 03:48:00,0.0072,0.0000,0.0000,0.1257,0.1258,0.0000,0.0000
01/28/2023 03:49:00,0.0071,0.0000,0.0000,0.1255,0.1257,0.0000,0.0000
01/28/2023 03:50:00,0.0072,0.0000,0.0001,0.1254,0.1262,0.0000,0.0000
01/28/2023 03:51:00,0.0072,0.0000,0.0000,0.1251,0.1256,0.0000,0.0000
01/28/2023 03:52:00,0.0072,0.0000,0.0001,0.1248,0.1250,0.0000,0.0000
01/28/2023 03:53:00,0.0072,0.0000,0.0000,0.1247,0.1259,0.0000,0.0000
01/28/2023 03:54:00,0.0072,0.0000,0.0000,0.1247,0.1297,0.0000,0.0000
01/28/2023 03:55:00,0.0072,0.0000,0.0000,0.1245,0.1315,0.0000,0.0000
01/28/2023 03:56:00,0.0074,0.0000,0.0000,0.1242,0.1251,0.0000,0.0000
01/28/2023 03:57:00,0.0073,0.0000,0.0000,0.1239,0.1252,0.0000,0.0000
01/28/2023 03:58:00,0.0073,0.0000,0.0000,0.1242,0.1247,0.0000,0.0000
01/28/2023 03:59:00,0.0073,0.0000,0.0001,0.1238,0.1248,0.0000,0.0000
01/28/2023 04:00:00,0.0072,0.0000,0.0002,0.1239,0.1252,0.0000,0.0000
01/28/2023 04:01:00,0.0073,0.0000,0.0000,0.1235,0.1250,0.0000,0.0000
01/28/2023 04:02:00,0.0072,0.0000,0.0000,0.1234,0.1255,0.0000,0.0000
01/28/2023 04:03:00,0.0072,0.0000,0.0000,0.1235,0.1251,0.0000,0.0000
01/28/2023 04:04:00,0.0074,0.0000,0.0000,0.1232,0.1243,0.0000,0.0000
01/28/2023 04:05:00,0.0072,0.0000,0.0000,0.1231,0.1246,0.0000,0.0000
01/28/2023 04:06:00,0.0072,0.0000,0.0001,0.1229,0.1242,0.0000,0.0000
01/28/2023 04:07:00,0.0071,0.0000,0.0000,0.1226,0.1245,0.0000,0.0000
01/28/2023 04:08:00,0.0071,0.0000,0.0001,0.1225,0.0974,0.0000,0.0000
01/28/2023 04:09:00,0.0073,0.0000,0.0000,0.1226,0.0313,0.0000,0.0000
01/28/2023 04:10:00,0.0075,0.0000,0.0000,0.1224,0.0312,0.0000,0.0000
01/28/2023 04:11:00,0.0075,0.0000,0.0000,0.1224,0.0324,0.0000,0.0000
01/28/2023 04:12:00,0.0072,0.0000,0.0000,0.1217,0.0317,0.0000,0.0000
01/28/2023 04:13:00,0.0074,0.0000,0.0000,0.1221,0.0317,0.0000,0.0000
01/28/2023 04:14:00,0.0072,0.0000,0.0000,0.1216,0.0314,0.0000,0.0000
01/28/2023 04:15:00,0.0072,0.0000,0.0000,0.1220,0.0320,0.0000,0.0000
01/28/2023 04:16:00,0.0073,0.0000,0.0000,0.1217,0.0314,0.0000,0.0000
01/28/2023 04:17:00,0.0073,0.0000,0.0000,0.1217,0.0320,0.0000,0.0000
01/28/2023 04:18:00,0.0073,0.0000,0.0000,0.1212,0.0318,0.0000,0.0000
01/28/2023 04:19:00,0.0071,0.0000,0.0001,0.0196,0.0316,0.0000,0.0000
01/28/2023 04:20:00,0.0071,0.0000,0.0000,0.0000,0.0316,0.0000,0.0000
01/28/2023 04:21:00,0.0071,0.0000,0.0000,0.0000,0.0316,0.0000,0.0000
01/28/2023 04:22:00,0.0069,0.0000,0.0000,0.0000,0.0319,0.0000,0.0000
01/28/2023 04:23:00,0.0070,0.0000,0.0000,0.0000,0.0319,0.0000,0.0000
01/28/2023 04:24:00,0.0071,0.0000,0.0000,0.0000,0.0314,0.0000,0.0000
01/28/2023 04:25:00,0.0069,0.0000,0.0000,0.0001,0.0310,0.0000,0.0000
01/28/2023 04:26:00,0.0071,0.0000,0.0000,0.0000,0.0311,0.0000,0.0000
01/28/2023 04:27:00,0.0071,0.0000,0.0001,0.0000,0.0312,0.0000,0.0000
01/28/2023 04:28:00,0.0069,0.0000,0.0001,0.0000,0.0539,0.0000,0.0000
01/28/2023 04:29:00,0.0067,0.0000,0.0000,0.0001,0.1433,0.0000,0.0000
01/28/2023 04:30:00,0.0067,0.0000,0.0000,0.0000,0.1336,0.0000,0.0000
01/28/2023 04:31:00,0.0068,0.0000,0.0000,0.0000,0.1326,0.0000,0.0000
01/28/2023 04:32:00,0.0070,0.0000,0.0001,0.0000,0.1320,0.0000,0.0000
01/28/2023 04:33:00,0.0072,0.0000,0.0000,0.0000,0.1306,0.0000,0.0000
01/28/2023 04:34:00,0.0069,0.0000,0.0000,0.0000,0.1288,0.0000,0.0000
01/28/2023 04:35:00,0.0068,0.0000,0.0000,0.0000,0.1280,0.0000,0.0000
01/28/2023 04:36:00,0.0069,0.0000,0.0002,0.0000,0.1276,0.0000,0.0000
01/28/2023 04:37:00,0.0070,0.0000,0.0000,0.0000,0.1271,0.0000,0.0000
01/28/2023 04:38:00,0.0069,0.0000,0.0000,0.0000,0.1270,0.0000,0.0000
01/28/2023 04:39:00,0.0068,0.0000,0.0001,0.0001,0.1263,0.0000,0.0000
01/28/2023 04:40:00,0.0070,0.0000,0.0000,0.0000,0.1259,0.0000,0.0000
01/28/2023 04:41:00,0.0069,0.0000,0.0000,0.0000,0.1257,0.0000,0.0000
01/28/2023 04:42:00,0.0070,0.0000,0.0000,0.0000,0.1253,0.0000,0.0000
01/28/2023 04:43:00,0.0068,0.0000,0.0000,0.0001,0.1255,0.0000,0.0000
01/28/2023 04:44:00,0.0071,0.0000,0.0000,0.0001,0.1264,0.0000,0.0000
01/28/2023 04:45:00,0.0069,0.0000,0.0000,0.0000,0.1257,0.0000,0.0000
01/28/2023 04:46:00,0.0069,0.0000,0.0000,0.0000,0.1251,0.0000,0.0000
01/28/2023 04:47:00,0.0070,0.0000,0.0000,0.0001,0.1250,0.0000,0.0000
01/28/2023 04:48:00,0.0070,0.0000,0.0000,0.0000,0.1250,0.0000,0.0000
01/28/2023 04:49:00,0.0069,0.0000,0.0000,0.0001,0.1249,0.0000,0.0000
01/28/2023 04:50:00,0.0071,0.0000,0.0000,0.0000,0.1244,0.0000,0.0000
01/28/2023 04:51:00,0.0068,0.0000,0.0000,0.0000,0.1247,0.0000,0.0000
01/28/2023 04:52:00,0.0069,0.0000,0.0000,0.0000,0.1244,0.0000,0.0000
01/28/2023 04:53:00,0.0069,0.0000,0.0000,0.0000,0.1253,0.0000,0.0000
01/28/2023 04:54:00,0.0069,0.0000,0.0000,0.0000,0.1245,0.0000,0.0000
01/28/2023 04:55:00,0.0068,0.0000,0.0000,0.0000,0.1247,0.0000,0.0000
01/28/2023 04:56:00,0.0068,0.0000,0.0000,0.0000,0.1242,0.0000,0.0000
01/28/2023 04:57:00,0.0070,0.0000,0.0000,0.0000,0.1242,0.0000,0.0000
01/28/2023 04:58:00,0.0068,0.0000,0.0000,0.0000,0.1241,0.0000,0.0000
01/28/2023 04:59:00,0.0069,0.0000,0.0000,0.0000,0.1021,0.0000,0.0000
01/28/2023 05:00:00,0.0071,0.0000,0.0001,0.0000,0.0318,0.0000,0.0000
01/28/2023 05:01:00,0.0070,0.0000,0.0000,0.0000,0.0313,0.0000,0.0000
01/28/2023 05:02:00,0.0071,0.0000,0.0000,0.0000,0.0317,0.0000,0.0000
01/28/2023 05:03:00,0.0069,0.0000,0.0000,0.0000,0.0313,0.0000,0.0000
01/28/2023 05:04:00,0.0071,0.0000,0.0001,0.0000,0.0312,0.0000,0.0000
01/28/2023 05:05:00,0.0072,0.0000,0.0000,0.0000,0.0314,0.0000,0.0000
01/28/2023 05:06:00,0.0068,0.0000,0.0001,0.0000,0.0315,0.0000,0.0000
01/28/2023 05:07:00,0.0071,0.0000,0.0000,0.0000,0.0314,0.0000,0.0000
01/28/2023 05:08:00,0.0069,0.0000,0.0000,0.0000,0.0313,0.0000,0.0000
01/28/2023 05:09:00,0.0070,0.0000,0.0000,0.0001,0.0310,0.0000,0.0000
01/28/2023 05:10:00,0.0070,0.0000,0.0001,0.0000,0.0310,0.0000,0.0000
01/28/2023 05:11:00,0.0071,0.0000,0.0000,0.0000,0.0311,0.0000,0.0000
01/28/2023 05:12:00,0.0070,0.0000,0.0000,0.0000,0.0316,0.0000,0.0000
01/28/2023 05:13:00,0.0071,0.0000,0.0001,0.0000,0.0316,0.0000,0.0000
01/28/2023 05:14:00,0.0070,0.0000,0.0000,0.0000,0.0316,0.0000,0.0000
01/28/2023 05:15:00,0.0072,0.0000,0.0000,0.0000,0.0314,0.0000,0.0000
01/28/2023 05:16:00,0.0072,0.0000,0.0000,0.0000,0.0314,0.0000,0.0000
01/28/2023 05:17:00,0.0071,0.0000,0.0000,0.0000,0.0315,0.0000,0.0000
01/28/2023 05:18:00,0.0071,0.0000,0.0000,0.0000,0.0311,0.0000,0.0000
01/28/2023 05:19:00,0.0071,0.0000,0.0000,0.0000,0.0630,0.0000,0.0000
01/28/2023 05:20:00,0.0069,0.0000,0.0001,0.0000,0.1414,0.0000,0.0000
01/28/2023 05:21:00,0.0068,0.0000,0.0000,0.0000,0.1325,0.0000,0.0000
01/28/2023 05:22:00,0.0069,0.0000,0.0000,0.0001,0.1324,0.0000,0.0000
01/28/2023 05:23:00,0.0069,0.0000,0.0000,0.0000,0.1319,0.0000,0.0000
01/28/2023 05:24:00,0.0069,0.0000,0.0000,0.0000,0.1301,0.0000,0.0000
01/28/2023 05:25:00,0.0067,0.0000,0.0000,0.0000,0.1290,0.0000,0.0000
01/28/2023 05:26:00,0.0070,0.0000,0.0000,0.0000,0.1281,0.0000,0.0000
01/28/2023 05:27:00,0.0067,0.0000,0.0000,0.0000,0.1284,0.0000,0.0000
01/28/2023 05:28:00,0.0068,0.0000,0.0000,0.0000,0.1270,0.0000,0.0000
01/28/2023 05:29:00,0.0069,0.0000,0.0001,0.0000,0.1267,0.0000,0.0000
01/28/2023 05:30:00,0.0070,0.0000,0.0000,0.0000,0.1267,0.0000,0.0000
01/28/2023 05:31:00,0.0069,0.0000,0.0000,0.0000,0.1261,0.0000,0.0000
01/28/2023 05:32:00,0.0069,0.0000,0.0000,0.0000,0.1258,0.0000,0.0000
01/28/2023 05:33:00,0.0070,0.0000,0.0000,0.0001,0.1258,0.0000,0.0000
01/28/2023 05:34:00,0.0067,0.0000,0.0002,0.0000,0.1253,0.0000,0.0000
01/28/2023 05:35:00,0.0069,0.0000,0.0000,0.0000,0.1249,0.0000,0.0000
01/28/2023 05:36:00,0.0070,0.0000,0.0000,0.0000,0.1247,0.0000,0.0000
01/28/2023 05:37:00,0.0070,0.0000,0.0000,0.0000,0.1248,0.0000,0.0000
01/28/2023 05:38:00,0.0069,0.0000,0.0000,0.0000,0.1255,0.0000,0.0000
01/28/2023 05:39:00,0.0067,0.0000,0.0000,0.0000,0.1252,0.0000,0.0000
01/28/2023 05:40:00,0.0068,0.0000,0.0000,0.0000,0.1245,0.0000,0.0000
01/28/2023 05:41:00,0.0071,0.0000,0.0000,0.0000,0.1241,0.0000,0.0000
01/28/2023 05:42:00,0.0070,0.0000,0.0000,0.0000,0.1242,0.0000,0.0000
01/28/2023 05:43:00,0.0069,0.0000,0.0000,0.0000,0.1240,0.0000,0.0000
01/28/2023 05:44:00,0.0069,0.0000,0.0000,0.0000,0.1246,0.0000,0.0000
01/28/2023 05:45:00,0.0069,0.0000,0.0000,0.0000,0.1249,0.0000,0.0000
01/28/2023 05:46:00,0.0070,0.0000,0.0000,0.0000,0.1239,0.0000,0.0000
01/28/2023 05:47:00,0.0070,0.0000,0.0001,0.0000,0.1242,0.0000,0.0000
01/28/2023 05:48:00,0.0068,0.0000,0.0000,0.0000,0.1241,0.0000,0.0000
01/28/2023 05:49:00,0.0070,0.0000,0.0000,0.0001,0.1242,0.0000,0.0000
01/28/2023 05:50:00,0.0072,0.0000,0.0000,0.0000,0.0594,0.0000,0.0000
01/28/2023 05:51:00,0.0070,0.0000,0.0001,0.0000,0.0310,0.0000,0.0000
01/28/2023 05:52:00,0.0073,0.0000,0.0000,0.0000,0.0308,0.0000,0.0000
01/28/2023 05:53:00,0.0071,0.0000,0.0000,0.0000,0.0314,0.0000,0.0000
01/28/2023 05:54:00,0.0070,0.0000,0.0000,0.0000,0.0311,0.0000,0.0000
01/28/2023 05:55:00,0.0070,0.0000,0.0000,0.0000,0.0310,0.0000,0.0000
01/28/2023 05:56:00,0.0072,0.0000,0.0001,0.0000,0.0310,0.0000,0.0000
01/28/2023 05:57:00,0.0070,0.0000,0.0000,0.0001,0.0309,0.0000,0.0000
01/28/2023 05:58:00,0.0071,0.0000,0.0000,0.0000,0.0313,0.0000,0.0000
01/28/2023 05:59:00,0.0071,0.0000,0.0000,0.0000,0.0309,0.0000,0.0000
01/28/2023 06:00:00,0.0069,0.0000,0.0000,0.0000,0.0315,0.0000,0.0000
01/28/2023 06:01:00,0.0070,0.0000,0.0000,0.0000,0.0319,0.0000,0.0000
01/28/2023 06:02:00,0.0071,0.0000,0.0000,0.0000,0.0315,0.0000,0.0000
01/28/2023 06:03:00,0.0069,0.0000,0.0000,0.0287,0.0311,0.0000,0.0000
01/28/2023 06:04:00,0.0072,0.0000,0.0001,0.1454,0.0318,0.0000,0.0000
01/28/2023 06:05:00,0.0072,0.0000,0.0000,0.1288,0.0310,0.0000,0.0000
01/28/2023 06:06:00,0.0072,0.0000,0.0000,0.1316,0.0307,0.0000,0.0000
01/28/2023 06:07:00,0.0075,0.0000,0.0000,0.1302,0.0308,0.0000,0.0000
01/28/2023 06:08:00,0.0070,0.0000,0.0000,0.1297,0.0310,0.0000,0.0000
01/28/2023 06:09:00,0.0072,0.0000,0.0000,0.1298,0.0310,0.0000,0.0000
01/28/2023 06:10:00,0.0071,0.0000,0.0000,0.1295,0.1446,0.0000,0.0000
01/28/2023 06:11:00,0.0072,0.0000,0.0000,0.1287,0.1324,0.0000,0.0000
01/28/2023 06:12:00,0.0072,0.0000,0.0000,0.1279,0.1336,0.0000,0.0000
01/28/2023 06:13:00,0.0070,0.0000,0.0000,0.1279,0.1369,0.0000,0.0000
01/28/2023 06:14:00,0.0072,0.0000,0.0000,0.1276,0.1303,0.0000,0.0000
01/28/2023 06:15:00,0.0071,0.0000,0.0000,0.1270,0.1290,0.0000,0.0000
01/28/2023 06:16:00,0.0071,0.0000,0.0000,0.1269,0.1281,0.0000,0.0000
01/28/2023 06:17:00,0.0071,0.0000,0.0000,0.1265,0.1276,0.0000,0.0000
01/28/2023 06:18:00,0.0073,0.0000,0.0001,0.1264,0.1269,0.0000,0.0000
01/28/2023 06:19:00,0.0072,0.0000,0.0000,0.1261,0.1267,0.0000,0.0000
01/28/2023 06:20:00,0.0071,0.0000,0.0001,0.1254,0.1262,0.0000,0.0000
01/28/2023 06:21:00,0.0070,0.0000,0.0001,0.1254,0.1260,0.0000,0.0000
01/28/2023 06:22:00,0.0072,0.0000,0.0000,0.1253,0.1254,0.0000,0.0000
01/28/2023 06:23:00,0.0071,0.0000,0.0000,0.1253,0.1264,0.0000,0.0000
01/28/2023 06:24:00,0.0072,0.0000,0.0000,0.1245,0.1252,0.0000,0.0000
01/28/2023 06:25:00,0.0072,0.0000,0.0000,0.1248,0.1248,0.0000,0.0000
01/28/2023 06:26:00,0.0071,0.0000,0.0000,0.1243,0.1248,0.0000,0.0000
01/28/2023 06:27:00,0.0069,0.0000,0.0000,0.1243,0.1252,0.0000,0.0000
01/28/2023 06:28:00,0.0071,0.0000,0.0000,0.1242,0.1247,0.0000,0.0000
01/28/2023 06:29:00,0.0072,0.0000,0.0001,0.1241,0.1250,0.0000,0.0000
01/28/2023 06:30:00,0.0072,0.0000,0.0001,0.1236,0.1247,0.0000,0.0000
01/28/2023 06:31:00,0.0072,0.0000,0.0000,0.1238,0.1245,0.0000,0.0000
01/28/2023 06:32:00,0.0071,0.0000,0.0000,0.1236,0.1241,0.0000,0.0000
01/28/2023 06:33:00,0.0070,0.0000,0.0000,0.1235,0.1244,0.0000,0.0000
01/28/2023 06:34:00,0.0070,0.0000,0.0000,0.1231,0.1244,0.0000,0.0000
01/28/2023 06:35:00,0.0073,0.0000,0.0000,0.1231,0.1238,0.0000,0.0000
01/28/2023 06:36:00,0.0070,0.0000,0.0000,0.1229,0.1237,0.0000,0.0000
01/28/2023 06:37:00,0.0070,0.0000,0.0000,0.1228,0.1235,0.0000,0.0000
01/28/2023 06:38:00,0.0069,0.0000,0.0000,0.1227,0.1238,0.0000,0.0000
01/28/2023 06:39:00,0.0071,0.0000,0.0000,0.1224,0.1235,0.0000,0.0000
01/28/2023 06:40:00,0.0072,0.0000,0.0001,0.1226,0.0404,0.0000,0.0000
01/28/2023 06:41:00,0.0075,0.0000,0.0000,0.1223,0.0310,0.0000,0.0000
01/28/2023 06:42:00,0.0073,0.0000,0.0000,0.1226,0.0309,0.0000,0.0000
01/28/2023 06:43:00,0.0072,0.0000,0.0000,0.1221,0.0311,0.0000,0.0000
01/28/2023 06:44:00,0.0073,0.0000,0.0000,0.1220,0.0318,0.0000,0.0000
01/28/2023 06:45:00,0.0074,0.0000,0.0000,0.1216,0.0321,0.0000,0.0000
01/28/2023 06:46:00,0.0074,0.0000,0.0001,0.1217,0.0310,0.0000,0.0000
